event_event_ticker,event_series_ticker,event_sub_title,event_title,event_collateral_return_type,event_mutually_exclusive,event_category,event_strike_date,market_ticker,market_market_type,market_title,market_subtitle,market_yes_sub_title,market_no_sub_title,market_open_time,market_close_time,market_expected_expiration_time,market_expiration_time,market_latest_expiration_time,market_settlement_timer_seconds,market_status,market_response_price_units,market_notional_value,market_tick_size,market_yes_bid,market_yes_ask,market_no_bid,market_no_ask,market_last_price,market_previous_yes_bid,market_previous_yes_ask,market_previous_price,market_volume,market_volume_24h,market_liquidity,market_open_interest,market_result,market_settlement_value,market_can_close_early,market_expiration_value,market_category,market_risk_limit_cents,market_strike_type,market_cap_strike,market_rules_primary,market_rules_secondary
"KXHIGHAUS-24NOV15","KXHIGHAUS","On Nov 15, 2024","Highest temperature in Austin on Nov 15, 2024?","MECNET",true,"Climate and Weather","2024-11-16T05:59:00Z","KXHIGHAUS-24NOV15-B75.5","binary","","75° to 76°","75° to 76°","75° to 76°","2024-11-14T15:00:00Z","2024-11-16T05:59:00Z","2024-11-16T15:00:00Z","2024-11-22T15:00:00Z","2024-11-22T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,127730,0,-10128,80553,"no",0,true,"","",0,"between",76,"If the highest temperature recorded in Austin Bergstrom for November 15, 2024 as reported by the National Weather Service's Daily Climate Report, is between 75-76°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 15, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 15, 2024, or one week after November 15, 2024."
"KXHIGHAUS-24NOV15","KXHIGHAUS","On Nov 15, 2024","Highest temperature in Austin on Nov 15, 2024?","MECNET",true,"Climate and Weather","2024-11-16T05:59:00Z","KXHIGHAUS-24NOV15-B77.5","binary","","77° to 78°","77° to 78°","77° to 78°","2024-11-14T15:00:00Z","2024-11-16T05:59:00Z","2024-11-16T15:00:00Z","2024-11-22T15:00:00Z","2024-11-22T15:00:00Z",3600,"finalized","usd_cent",100,1,99,100,0,1,99,0,0,0,57430,0,6524,30845,"yes",100,true,"77.00","",0,"between",78,"If the highest temperature recorded in Austin Bergstrom for November 15, 2024 as reported by the National Weather Service's Daily Climate Report, is between 77-78°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 15, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 15, 2024, or one week after November 15, 2024."
"KXHIGHAUS-24NOV15","KXHIGHAUS","On Nov 15, 2024","Highest temperature in Austin on Nov 15, 2024?","MECNET",true,"Climate and Weather","2024-11-16T05:59:00Z","KXHIGHAUS-24NOV15-B79.5","binary","","79° to 80°","79° to 80°","79° to 80°","2024-11-14T15:00:00Z","2024-11-16T05:59:00Z","2024-11-16T15:00:00Z","2024-11-22T15:00:00Z","2024-11-22T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,20205,0,10931,11778,"no",0,true,"","",0,"between",80,"If the highest temperature recorded in Austin Bergstrom for November 15, 2024 as reported by the National Weather Service's Daily Climate Report, is between 79-80°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 15, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 15, 2024, or one week after November 15, 2024."
"KXHIGHAUS-24NOV15","KXHIGHAUS","On Nov 15, 2024","Highest temperature in Austin on Nov 15, 2024?","MECNET",true,"Climate and Weather","2024-11-16T05:59:00Z","KXHIGHAUS-24NOV15-T80","binary","","81° or above","81° or above","81° or above","2024-11-14T15:00:00Z","2024-11-16T05:59:00Z","2024-11-16T15:00:00Z","2024-11-22T15:00:00Z","2024-11-22T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,6410,0,-3908,4189,"no",0,true,"","",0,"greater",,"If the highest temperature recorded in Austin Bergstrom for November 15, 2024 as reported by the National Weather Service's Daily Climate Report, is greater than 80°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 15, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 15, 2024, or one week after November 15, 2024."
"KXHIGHAUS-24NOV16","KXHIGHAUS","On Nov 16, 2024","Highest temperature in Austin on Nov 16, 2024?","MECNET",true,"Climate and Weather","2024-11-17T05:59:00Z","KXHIGHAUS-24NOV16-T76","binary","","75° or below","75° or below","75° or below","2024-11-15T15:00:00Z","2024-11-17T05:59:00Z","2024-11-17T15:00:00Z","2024-11-23T15:00:00Z","2024-11-23T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,14291,0,-165,14291,"no",0,true,"","",0,"less",76,"If the highest temperature recorded in Austin Bergstrom for November 16, 2024 as reported by the National Weather Service's Daily Climate Report, is less than 76°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 16, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 16, 2024, or one week after November 16, 2024."
"KXHIGHAUS-24NOV16","KXHIGHAUS","On Nov 16, 2024","Highest temperature in Austin on Nov 16, 2024?","MECNET",true,"Climate and Weather","2024-11-17T05:59:00Z","KXHIGHAUS-24NOV16-B76.5","binary","","76° to 77°","76° to 77°","76° to 77°","2024-11-15T15:00:00Z","2024-11-17T05:59:00Z","2024-11-17T15:00:00Z","2024-11-23T15:00:00Z","2024-11-23T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,2154,0,0,1745,"no",0,true,"","",0,"between",77,"If the highest temperature recorded in Austin Bergstrom for November 16, 2024 as reported by the National Weather Service's Daily Climate Report, is between 76-77°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 16, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 16, 2024, or one week after November 16, 2024."
"KXHIGHAUS-24NOV16","KXHIGHAUS","On Nov 16, 2024","Highest temperature in Austin on Nov 16, 2024?","MECNET",true,"Climate and Weather","2024-11-17T05:59:00Z","KXHIGHAUS-24NOV16-B78.5","binary","","78° to 79°","78° to 79°","78° to 79°","2024-11-15T15:00:00Z","2024-11-17T05:59:00Z","2024-11-17T15:00:00Z","2024-11-23T15:00:00Z","2024-11-23T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,9933,0,0,5305,"no",0,true,"","",0,"between",79,"If the highest temperature recorded in Austin Bergstrom for November 16, 2024 as reported by the National Weather Service's Daily Climate Report, is between 78-79°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 16, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 16, 2024, or one week after November 16, 2024."
"KXHIGHAUS-24NOV16","KXHIGHAUS","On Nov 16, 2024","Highest temperature in Austin on Nov 16, 2024?","MECNET",true,"Climate and Weather","2024-11-17T05:59:00Z","KXHIGHAUS-24NOV16-B80.5","binary","","80° to 81°","80° to 81°","80° to 81°","2024-11-15T15:00:00Z","2024-11-17T05:59:00Z","2024-11-17T15:00:00Z","2024-11-23T15:00:00Z","2024-11-23T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,74263,0,0,50398,"no",0,true,"","",0,"between",81,"If the highest temperature recorded in Austin Bergstrom for November 16, 2024 as reported by the National Weather Service's Daily Climate Report, is between 80-81°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 16, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 16, 2024, or one week after November 16, 2024."
"KXHIGHAUS-24NOV16","KXHIGHAUS","On Nov 16, 2024","Highest temperature in Austin on Nov 16, 2024?","MECNET",true,"Climate and Weather","2024-11-17T05:59:00Z","KXHIGHAUS-24NOV16-B82.5","binary","","82° to 83°","82° to 83°","82° to 83°","2024-11-15T15:00:00Z","2024-11-17T05:59:00Z","2024-11-17T15:00:00Z","2024-11-23T15:00:00Z","2024-11-23T15:00:00Z",3600,"finalized","usd_cent",100,1,99,100,0,1,99,0,0,0,47609,0,0,22295,"yes",100,true,"83.00","",0,"between",83,"If the highest temperature recorded in Austin Bergstrom for November 16, 2024 as reported by the National Weather Service's Daily Climate Report, is between 82-83°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 16, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 16, 2024, or one week after November 16, 2024."
"KXHIGHAUS-24NOV16","KXHIGHAUS","On Nov 16, 2024","Highest temperature in Austin on Nov 16, 2024?","MECNET",true,"Climate and Weather","2024-11-17T05:59:00Z","KXHIGHAUS-24NOV16-T83","binary","","84° or above","84° or above","84° or above","2024-11-15T15:00:00Z","2024-11-17T05:59:00Z","2024-11-17T15:00:00Z","2024-11-23T15:00:00Z","2024-11-23T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,66886,0,4324,43301,"no",0,true,"","",0,"greater",,"If the highest temperature recorded in Austin Bergstrom for November 16, 2024 as reported by the National Weather Service's Daily Climate Report, is greater than 83°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 16, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 16, 2024, or one week after November 16, 2024."
"KXHIGHAUS-24NOV17","KXHIGHAUS","On Nov 17, 2024","Highest temperature in Austin on Nov 17, 2024?","MECNET",true,"Climate and Weather","2024-11-18T05:59:00Z","KXHIGHAUS-24NOV17-T80","binary","","79° or below","79° or below","79° or below","2024-11-16T15:00:00Z","2024-11-18T05:59:00Z","2024-11-18T15:00:00Z","2024-11-24T15:00:00Z","2024-11-24T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,11942,0,0,11722,"no",0,true,"","",0,"less",80,"If the highest temperature recorded in Austin Bergstrom for November 17, 2024 as reported by the National Weather Service's Daily Climate Report, is less than 80°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 17, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 17, 2024, or one week after November 17, 2024."
"KXHIGHAUS-24NOV17","KXHIGHAUS","On Nov 17, 2024","Highest temperature in Austin on Nov 17, 2024?","MECNET",true,"Climate and Weather","2024-11-18T05:59:00Z","KXHIGHAUS-24NOV17-B80.5","binary","","80° to 81°","80° to 81°","80° to 81°","2024-11-16T15:00:00Z","2024-11-18T05:59:00Z","2024-11-18T15:00:00Z","2024-11-24T15:00:00Z","2024-11-24T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,3436,0,0,2681,"no",0,true,"","",0,"between",81,"If the highest temperature recorded in Austin Bergstrom for November 17, 2024 as reported by the National Weather Service's Daily Climate Report, is between 80-81°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on November 17, 2024 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for November 17, 2024, or one week after November 17, 2024."
